tedarikci;urun_adi;url;fiyat;gorsel_dosyalari
mexxsun;150hp-110-kw-solar-pompa-surucusu-trifaze;https://www.mexxsun.com/tr/urun/150hp-110-kw-solar-pompa-surucusu-trifaze;47,10;public/images/products/mexxsun/150hp-110-kw-solar-pompa-surucusu-trifaze.jpg|public/images/products/mexxsun/150hp-110-kw-solar-pompa-surucusu-trifaze-2.jpg|public/images/products/mexxsun/150hp-110-kw-solar-pompa-surucusu-trifaze-3.jpg|public/images/products/mexxsun/150hp-110-kw-solar-pompa-surucusu-trifaze-4.jpg
mexxsun;175hp-132-kw-solar-pompa-surucusu-trifaze;https://www.mexxsun.com/tr/urun/175hp-132-kw-solar-pompa-surucusu-trifaze;47,10;public/images/products/mexxsun/175hp-132-kw-solar-pompa-surucusu-trifaze.jpg|public/images/products/mexxsun/175hp-132-kw-solar-pompa-surucusu-trifaze-2.jpg|public/images/products/mexxsun/175hp-132-kw-solar-pompa-surucusu-trifaze-3.jpg|public/images/products/mexxsun/175hp-132-kw-solar-pompa-surucusu-trifaze-4.jpg
mexxsun;dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v;https://www.mexxsun.com/tr/urun/dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v;47,10;public/images/products/mexxsun/dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v.jpg|public/images/products/mexxsun/dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v-2.jpg|public/images/products/mexxsun/dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v-3.jpg|public/images/products/mexxsun/dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v-4.jpg|public/images/products/mexxsun/dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v-5.jpg|public/images/products/mexxsun/dc-yuzey-pompa-2hp-750w-sfp6-20-750w-72v-6.jpg
mexxsun;dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v;https://www.mexxsun.com/tr/urun/dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v;47,10;public/images/products/mexxsun/dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v.jpg|public/images/products/mexxsun/dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v-2.jpg|public/images/products/mexxsun/dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v-3.jpg|public/images/products/mexxsun/dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v-4.jpg|public/images/products/mexxsun/dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v-5.jpg|public/images/products/mexxsun/dc-yuzey-pompa-1-5hp-1100w-sfp20-17-1100w-96v-6.jpg
mexxsun;dc-pompa-0-4-hp-300w-24v-3rdc3-35-24-300;https://www.mexxsun.com/tr/urun/dc-pompa-0-4-hp-300w-24v-3rdc3-35-24-300;47,10;public/images/products/mexxsun/dc-pompa-0-4-hp-300w-24v-3rdc3-35-24-300.jpg|public/images/products/mexxsun/dc-pompa-0-4-hp-300w-24v-3rdc3-35-24-300-2.jpg|public/images/products/mexxsun/dc-pompa-0-4-hp-300w-24v-3rdc3-35-24-300-3.jpg|public/images/products/mexxsun/dc-pompa-0-4-hp-300w-24v-3rdc3-35-24-300-4.jpg|public/images/products/mexxsun/dc-pompa-0-4-hp-300w-24v-3rdc3-35-24-300-5.jpg
mexxsun;dc-pompa-0-8hp-600w-4ss600-48n;https://www.mexxsun.com/tr/urun/dc-pompa-0-8hp-600w-4ss600-48n;47,10;public/images/products/mexxsun/dc-pompa-0-8hp-600w-4ss600-48n.jpg|public/images/products/mexxsun/dc-pompa-0-8hp-600w-4ss600-48n-2.jpg|public/images/products/mexxsun/dc-pompa-0-8hp-600w-4ss600-48n-3.jpg
mexxsun;dc-pompa-0-8-hp-600w-48v-3rdc3-5-80-48-600;https://www.mexxsun.com/tr/urun/dc-pompa-0-8-hp-600w-48v-3rdc3-5-80-48-600;47,10;public/images/products/mexxsun/dc-pompa-0-8-hp-600w-48v-3rdc3-5-80-48-600.jpg|public/images/products/mexxsun/dc-pompa-0-8-hp-600w-48v-3rdc3-5-80-48-600-2.jpg|public/images/products/mexxsun/dc-pompa-0-8-hp-600w-48v-3rdc3-5-80-48-600-3.jpg|public/images/products/mexxsun/dc-pompa-0-8-hp-600w-48v-3rdc3-5-80-48-600-4.jpg|public/images/products/mexxsun/dc-pompa-0-8-hp-600w-48v-3rdc3-5-80-48-600-5.jpg
mexxsun;dc-pompa-1-hp-750w-72v-4dc6-56-72-750pm;https://www.mexxsun.com/tr/urun/dc-pompa-1-hp-750w-72v-4dc6-56-72-750pm;47,10;public/images/products/mexxsun/dc-pompa-1-hp-750w-72v-4dc6-56-72-750pm.jpg|public/images/products/mexxsun/dc-pompa-1-hp-750w-72v-4dc6-56-72-750pm-2.jpg|public/images/products/mexxsun/dc-pompa-1-hp-750w-72v-4dc6-56-72-750pm-3.jpg|public/images/products/mexxsun/dc-pompa-1-hp-750w-72v-4dc6-56-72-750pm-4.jpg|public/images/products/mexxsun/dc-pompa-1-hp-750w-72v-4dc6-56-72-750pm-5.jpg
mexxsun;dc-pompa-1-5hp-1100w-72v-4dc6-84-72-1100-826;https://www.mexxsun.com/tr/urun/dc-pompa-1-5hp-1100w-72v-4dc6-84-72-1100-826;47,10;public/images/products/mexxsun/dc-pompa-1-5hp-1100w-72v-4dc6-84-72-1100-826.jpg|public/images/products/mexxsun/dc-pompa-1-5hp-1100w-72v-4dc6-84-72-1100-826-2.jpg|public/images/products/mexxsun/dc-pompa-1-5hp-1100w-72v-4dc6-84-72-1100-826-3.jpg|public/images/products/mexxsun/dc-pompa-1-5hp-1100w-72v-4dc6-84-72-1100-826-4.jpg|public/images/products/mexxsun/dc-pompa-1-5hp-1100w-72v-4dc6-84-72-1100-826-5.jpg
mexxsun;dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300;https://www.mexxsun.com/tr/urun/dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300;47,10;public/images/products/mexxsun/dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300.jpg|public/images/products/mexxsun/dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300-2.jpg|public/images/products/mexxsun/dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300-3.jpg|public/images/products/mexxsun/dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300-4.jpg|public/images/products/mexxsun/dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300-5.jpg|public/images/products/mexxsun/dc-pompa-1-6hp-1300w-110v-4dc6-112-110-1300-6.jpg
mexxsun;dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500;https://www.mexxsun.com/tr/urun/dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500;47,10;public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500-2.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500-3.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500-4.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500-5.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-3rdc3-8-180-110-1500-6.jpg
mexxsun;dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500;https://www.mexxsun.com/tr/urun/dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500;47,10;public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500-2.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500-3.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500-4.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500-5.jpg|public/images/products/mexxsun/dc-pompa-2hp-1500w-110v-ss-impeller-4rdss4-8-203-110-1500-6.jpg
mexxsun;25w-solar-panel;https://www.mexxsun.com/tr/urun/25w-solar-panel;47,10;public/images/products/mexxsun/25w-solar-panel.jpg|public/images/products/mexxsun/25w-solar-panel-2.jpg|public/images/products/mexxsun/25w-solar-panel-3.jpg
mexxsun;50w-monokristal-gunes-paneli;https://www.mexxsun.com/tr/urun/50w-monokristal-gunes-paneli;47,10;public/images/products/mexxsun/50w-monokristal-gunes-paneli.jpg|public/images/products/mexxsun/50w-monokristal-gunes-paneli-2.jpg|public/images/products/mexxsun/50w-monokristal-gunes-paneli-3.jpg
mexxsun;tsm210-210w-12v-monokristal-solar-panel;https://www.mexxsun.com/tr/urun/tsm210-210w-12v-monokristal-solar-panel;47,10;public/images/products/mexxsun/tsm210-210w-12v-monokristal-solar-panel.jpg
mexxsun;205w-monokristal-pantec-panel-3158;https://www.mexxsun.com/tr/urun/205w-monokristal-pantec-panel-3158;47,10;public/images/products/mexxsun/205w-monokristal-pantec-panel-3158.jpg
mexxsun;205w-monokristal-pantec-panel;https://www.mexxsun.com/tr/urun/205w-monokristal-pantec-panel;47,10;public/images/products/mexxsun/205w-monokristal-pantec-panel.jpg
mexxsun;gse245-gazioglu-halfcut-monopower-fotovoltaik-gunes-paneli-a-class;https://www.mexxsun.com/tr/urun/gse245-gazioglu-halfcut-monopower-fotovoltaik-gunes-paneli-a-class;47,10;public/images/products/mexxsun/gse245-gazioglu-halfcut-monopower-fotovoltaik-gunes-paneli-a-class.jpg|public/images/products/mexxsun/gse245-gazioglu-halfcut-monopower-fotovoltaik-gunes-paneli-a-class-2.jpg|public/images/products/mexxsun/gse245-gazioglu-halfcut-monopower-fotovoltaik-gunes-paneli-a-class-3.jpg
mexxsun;solar-kablo-2-5mm-siyah;https://www.mexxsun.com/tr/urun/solar-kablo-2-5mm-siyah;47,10;public/images/products/mexxsun/solar-kablo-2-5mm-siyah.jpg
mexxsun;solar-kablo-4mm-siyah-100m;https://www.mexxsun.com/tr/urun/solar-kablo-4mm-siyah-100m;47,10;public/images/products/mexxsun/solar-kablo-4mm-siyah-100m.jpg
mexxsun;solar-kablo-4mm-kirmizi-50m;https://www.mexxsun.com/tr/urun/solar-kablo-4mm-kirmizi-50m;47,10;public/images/products/mexxsun/solar-kablo-4mm-kirmizi-50m.jpg
mexxsun;solar-kablo-6mm-siyah;https://www.mexxsun.com/tr/urun/solar-kablo-6mm-siyah;47,10;public/images/products/mexxsun/solar-kablo-6mm-siyah.jpg
mexxsun;solar-kablo-6mm-kirmizi;https://www.mexxsun.com/tr/urun/solar-kablo-6mm-kirmizi;47,10;public/images/products/mexxsun/solar-kablo-6mm-kirmizi.jpg
mexxsun;solar-kablo-16mm-siyah;https://www.mexxsun.com/tr/urun/solar-kablo-16mm-siyah;47,10;public/images/products/mexxsun/solar-kablo-16mm-siyah.jpg|public/images/products/mexxsun/solar-kablo-16mm-siyah-2.jpg|public/images/products/mexxsun/solar-kablo-16mm-siyah-3.jpg
mexxsun;solar-kablo-16mm-kirmizi;https://www.mexxsun.com/tr/urun/solar-kablo-16mm-kirmizi;47,10;public/images/products/mexxsun/solar-kablo-16mm-kirmizi.jpg|public/images/products/mexxsun/solar-kablo-16mm-kirmizi-2.jpg|public/images/products/mexxsun/solar-kablo-16mm-kirmizi-3.jpg
mexxsun;solar-twin-kablo-2-5mm;https://www.mexxsun.com/tr/urun/solar-twin-kablo-2-5mm;47,10;public/images/products/mexxsun/solar-twin-kablo-2-5mm.jpg
mexxsun;dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet;https://www.mexxsun.com/tr/urun/dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet;47,10;public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet-2.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet-3.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet-4.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet-5.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-16a-1000v-12-adet-6.jpg
mexxsun;dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet;https://www.mexxsun.com/tr/urun/dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet;47,10;public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet-2.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet-3.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet-4.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet-5.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-20a-1000v-12-adet-6.jpg
mexxsun;dc-sigorta-sigorta-yuvasi-32-1000v-12-adet;https://www.mexxsun.com/tr/urun/dc-sigorta-sigorta-yuvasi-32-1000v-12-adet;47,10;public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-32-1000v-12-adet.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-32-1000v-12-adet-2.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-32-1000v-12-adet-3.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-32-1000v-12-adet-4.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-32-1000v-12-adet-5.jpg|public/images/products/mexxsun/dc-sigorta-sigorta-yuvasi-32-1000v-12-adet-6.jpg
mexxsun;solar-konnektor-set-30a-1000v-50-adet;https://www.mexxsun.com/tr/urun/solar-konnektor-set-30a-1000v-50-adet;47,10;public/images/products/mexxsun/solar-konnektor-set-30a-1000v-50-adet.jpg
mexxsun;solar-konnektor-set-30a-1000v-50-adt-3052;https://www.mexxsun.com/tr/urun/solar-konnektor-set-30a-1000v-50-adt-3052;47,10;public/images/products/mexxsun/solar-konnektor-set-30a-1000v-50-adt-3052.jpg|public/images/products/mexxsun/solar-konnektor-set-30a-1000v-50-adt-3052-2.jpg|public/images/products/mexxsun/solar-konnektor-set-30a-1000v-50-adt-3052-3.jpg
mexxsun;solar-konnektor-2-in-1-paralel-10-adet-779;https://www.mexxsun.com/tr/urun/solar-konnektor-2-in-1-paralel-10-adet-779;47,10;public/images/products/mexxsun/solar-konnektor-2-in-1-paralel-10-adet-779.jpg|public/images/products/mexxsun/solar-konnektor-2-in-1-paralel-10-adet-779-2.jpg|public/images/products/mexxsun/solar-konnektor-2-in-1-paralel-10-adet-779-3.jpg
mexxsun;solar-konnektor-3-in-1-kablolu-paralel;https://www.mexxsun.com/tr/urun/solar-konnektor-3-in-1-kablolu-paralel;47,10;public/images/products/mexxsun/solar-konnektor-3-in-1-kablolu-paralel.jpg
mexxsun;panel-sonlandirici-35mm-50-ad;https://www.mexxsun.com/tr/urun/panel-sonlandirici-35mm-50-ad;47,10;public/images/products/mexxsun/panel-sonlandirici-35mm-50-ad.jpg|public/images/products/mexxsun/panel-sonlandirici-35mm-50-ad-2.jpg|public/images/products/mexxsun/panel-sonlandirici-35mm-50-ad-3.jpg
mexxsun;panel-sonlandirici-35mm-50-ad-3137;https://www.mexxsun.com/tr/urun/panel-sonlandirici-35mm-50-ad-3137;47,10;public/images/products/mexxsun/panel-sonlandirici-35mm-50-ad-3137.jpg|public/images/products/mexxsun/panel-sonlandirici-35mm-50-ad-3137-2.jpg|public/images/products/mexxsun/panel-sonlandirici-35mm-50-ad-3137-3.jpg
mexxsun;panel-sonlandirici-50-ad;https://www.mexxsun.com/tr/urun/panel-sonlandirici-50-ad;47,10;public/images/products/mexxsun/panel-sonlandirici-50-ad.jpg|public/images/products/mexxsun/panel-sonlandirici-50-ad-2.jpg|public/images/products/mexxsun/panel-sonlandirici-50-ad-3.jpg|public/images/products/mexxsun/panel-sonlandirici-50-ad-4.jpg
mexxsun;hareketli-kiremit-kancasi-20-ad;https://www.mexxsun.com/tr/urun/hareketli-kiremit-kancasi-20-ad;47,10;public/images/products/mexxsun/hareketli-kiremit-kancasi-20-ad.jpg|public/images/products/mexxsun/hareketli-kiremit-kancasi-20-ad-2.jpg|public/images/products/mexxsun/hareketli-kiremit-kancasi-20-ad-3.jpg
mexxsun;40x40-sigma-profil;https://www.mexxsun.com/tr/urun/40x40-sigma-profil;47,10;public/images/products/mexxsun/40x40-sigma-profil.jpg
mexxsun;karavan-montaj-takimi-4-kose-2-orta-buat;https://www.mexxsun.com/tr/urun/karavan-montaj-takimi-4-kose-2-orta-buat;47,10;public/images/products/mexxsun/karavan-montaj-takimi-4-kose-2-orta-buat.jpg
mexxsun;sivri-uclu-cati-vidasi-m5-5x27;https://www.mexxsun.com/tr/urun/sivri-uclu-cati-vidasi-m5-5x27;47,10;public/images/products/mexxsun/sivri-uclu-cati-vidasi-m5-5x27.jpg|public/images/products/mexxsun/sivri-uclu-cati-vidasi-m5-5x27-2.jpg|public/images/products/mexxsun/sivri-uclu-cati-vidasi-m5-5x27-3.jpg|public/images/products/mexxsun/sivri-uclu-cati-vidasi-m5-5x27-4.jpg
mexxsun;a-tipi-h55-asik-profil-55cm;https://www.mexxsun.com/tr/urun/a-tipi-h55-asik-profil-55cm;47,10;public/images/products/mexxsun/a-tipi-h55-asik-profil-55cm.jpg|public/images/products/mexxsun/a-tipi-h55-asik-profil-55cm-2.jpg
mexxsun;trapez-profil-3-5m;https://www.mexxsun.com/tr/urun/trapez-profil-3-5m;47,10;public/images/products/mexxsun/trapez-profil-3-5m.jpg|public/images/products/mexxsun/trapez-profil-3-5m-2.jpg|public/images/products/mexxsun/trapez-profil-3-5m-3.jpg|public/images/products/mexxsun/trapez-profil-3-5m-4.jpg
